"PCNM1";"PCNM3";"PCNM2";"PCNM7";"PCNM8";"PCNM25";"PCNM20";"PCNM17";"PCNM56";"PCNM41";"PCNM23";"PCNM68";"PCNM6"
0,170859117085247;0,13601038788877;-0,0915990989068631;0,0232657655522733;0,118204375526873;-0,0186067869470872;-0,137435965810593;-0,14067769950384;-0,110656819868419;-0,0890120674906175;-0,0705262442713808;-0,0703677867339484;0,0868810288676096
0,155471058304567;0,124991635146944;-0,0630900515544472;0,0727409034198558;-0,0428868593481327;0,0364137285561178;-0,0379968537427537;-0,0650060584832827;-0,167475828840338;0,068663341301247;-0,0585953213619345;0,0773223915395548;0,124010839027456
0,09200655777564;0,074288921394656;-0,0320710958777931;0,0606788279387713;-0,0910190383867207;0,133386246813439;0,166010638262526;0,00865641184511616;-0,0674208357466101;-0,0952204092059728;-0,0166779673663875;-0,0141813741660599;0,0887084393118483
-0,0703827871143663;-0,0972977951770154;-0,0559988598262644;0,068470759445099;0,109177207721156;-0,061559669550921;-0,141503478988075;0,155760348282779;-0,0881338695067556;0,136124640318965;-0,157182363568164;0,156568280934028;0,128976257456895
-0,117542842127983;-0,163704227858698;-0,10617650431;0,0767600460821213;0,100024909824593;0,142665596479726;0,0247049904236234;0,157852651809567;-0,0775087768035605;-0,0707283644405161;-0,13533887166762;-0,0923228296618329;0,183943819770958
-0,125701510872019;-0,178135724874045;-0,145591144620127;0,0103296053936641;-0,0081939190410012;0,231508282161332;0,104590985331378;0,0801651051690033;-0,178095419642782;0,137475228251357;3,94671274828173e-15;-0,00356250589394416;0,137211592604372
-0,0915990989068629;-0,13601038788877;-0,170859117085247;-0,0868810288676098;-0,0818391888579801;0,0205574631260568;-0,0962442719188741;0,072798040257433;-0,0322780042570187;0,0875926905110914;0,0705262442713836;-0,00661592594162951;0,0232657655522744
-0,0255840302369065;-0,0507027137522886;-0,180489497499729;-0,142176743543678;-0,0297179994399639;-0,0624237353135447;-0,127471532248489;0,0992405095567367;-0,104731038011155;-0,10184575808964;0,0538482769049834;-0,049350013820491;-0,0857426182619117
0,0516339105452834;0,0507027137522881;-0,174828317479376;-0,106062364564308;0,0898830732920396;0,0624237353135437;0,0778199331281582;0,0146042856957351;0,104731038011155;0,101845758089642;0,0538482769049797;0,157328549256713;-0,127737221725386
0,115538572837259;0,13601038788877;-0,155672961680662;0,00999604791655746;0,137130046242032;-0,0205574631260584;0,0506151500698467;-0,154239228260685;0,032278004257018;-0,0875926905110903;0,0705262442713804;-0,0706287138794153;-0,0893850549581843
0,145591144620127;0,178135724874045;-0,12570151087202;0,137211592604372;0,0541312235191646;-0,231508282161332;-0,142501029823734;-0,217190479420411;0,178095419642782;-0,137475228251356;7,65815362513411e-15;-0,126402146389501;-0,0103296053936642
0,131771295855737;0,163704227858698;-0,0878982103999577;0,193362809285251;-0,0671627254614691;-0,142665596479726;-0,0518247112142573;-0,115412951758167;0,0775087768035586;0,0707283644405182;-0,135338871667618;0,132575672540944;0,0483555321734321
0,0777973561206165;0,0972977951770159;-0,0451351349224726;0,137773745199412;-0,092052442211238;0,0615596695509197;0,127371160390433;-0,00665537593300932;0,0881338695067553;-0,136124640318966;-0,157182363568167;-0,0151464750018288;0,0483892035510327
-0,0495948961369408;-0,0894153064640423;-0,0503561531797776;0,0313269071254018;0,0490082076411969;-0,0953322198129595;-0,0983610101006948;0,043360868869391;0,030929739946047;0,0262532606473206;-0,0985870422062299;-0,156051517449643;0,155268782094057
-0,0826380932521615;-0,150441884904117;-0,0957138422787655;0,0173796340603444;0,0157240154924136;0,0658941274694321;0,0231737588412135;-0,0228173679545758;0,117082649159304;-0,231303042886453;-2,81567304194486e-15;-0,00202010957323295;0,230859474047641
-0,0878982103999573;-0,163704227858698;-0,131771295855737;-0,0483555321734318;-0,083906350616353;0,141790346473495;0,0825103700881533;-0,109010900747664;0,0412457668414249;-0,0546276084186941;0,135338871667629;0,099948556975115;0,193362809285251
-0,0630900515544471;-0,124991635146944;-0,155471058304567;-0,124010839027456;-0,15248110406955;-0,0352893564237158;-0,0595955954039459;-0,0725808116859599;0,126792336082272;-0,0576744615538489;0,0585953213619458;0,0607978356441708;0,0727409034198563
-0,0156499746716835;-0,0465950814247276;-0,165290959474099;-0,147123770654903;-0,123476146899983;-0,0775645722218375;-0,0811187940756936;0,0392040557556207;-0,0379220441377039;-0,145102946946241;-0,129121565633329;-0,0668387784513838;-0,0596499960069847
0,0395894486020793;0,0465950814247271;-0,161241119291811;-0,0810044812489936;-0,0379170888143112;0,0775645722218366;0,065740627913027;0,0654177112465655;0,0379220441377037;0,145102946946238;-0,12912156563333;-0,130851566389172;-0,136534976958036
0,0850900916805355;0,124991635146944;-0,144607333400775;0,0533546219804718;0,0041629884702975;0,0352893564237153;0,0454632768063095;-0,00226249561466244;-0,126792336082273;0,0576744615538462;0,0585953213619466;0,0806239702880308;-0,133503601224654
0,106176504309999;0,163704227858698;-0,117542842127983;0,183943819770959;-0,0393207932238042;-0,141790346473494;-0,0942519247161188;-0,0169134926031727;-0,0412457668414229;0,054627608418694;0,135338871667632;0,137994630744548;-0,0767600460821212
0,095713842278765;0,150441884904117;-0,0826380932521619;0,230859474047642;-0,103877057239589;-0,0658941274694322;-0,0315733185732718;0,0618188559064252;-0,117082649159303;0,231303042886455;-3,89423736313343e-15;-0,0716760038018666;-0,017379634060344
0,0564087808584444;0,0894153064640425;-0,0425845667814429;0,15820889433611;-0,0949455121193597;0,0953322198129582;0,0939839276399324;0,0936645053820152;-0,030929739946046;-0,0262532606473213;-0,0985870422062353;-0,10286777118272;0,00772758409602057
-0,0255947915457371;-0,0531440897271012;-0,0296446317280255;0,00788687186314609;0,00986232897770141;-0,137597212449264;-0,042427213501866;-0,0476462220011211;-0,0362630099621366;0,104965240031356;-8,05876632786751e-15;0,00541895820360236;0,104763948647314
-0,0425845667814426;-0,0894153064640423;-0,0564087808584446;-0,0077275840960203;-0,0218886178850373;-0,097011812275228;0,0290198276663383;-0,13708750279524;-0,022354303907961;0,012876269103029;0,0985870422062184;0,150496587877489;0,158208894336109
-0,0451351349224723;-0,0972977951770155;-0,0777973561206167;-0,0483892035510324;-0,0857760155623788;-0,0639075338768557;0,0666821919812555;-0,19920627369049;-0,0755333184108119;0,131137890529739;0,157182363568168;-0,157671665488872;0,137773745199412
-0,0320710958777929;-0,0742889213946557;-0,0920065577756401;-0,088708439311848;-0,130073289212301;-0,134113430798875;-0,00254773914707735;-0,145767576712187;-0,00102942827465842;0,090637656227326;0,016677967366398;-0,0888172148324318;0,0606788279387717
-0,00727864124272087;-0,0276938399699286;-0,0980925605439691;-0,0930358806973722;-0,119420488734982;-0,0882772421899211;-0,0112505100283985;-0,0149576705968526;-0,0510155796244164;-0,0396750161185518;-0,189187148572612;0,187919627699456;-0,0289497282783271
0,0215070949704746;0,0276938399699284;-0,0959821541659879;-0,0425524069001523;-0,0748349313424339;0,0882772421899224;0,065279191609482;0,0771397375476393;0,051015579624417;0,0396750161185547;-0,189187148572611;-0,0369788745033245;-0,0876530349248019
0,0451468449043967;0,0742889213946559;-0,0863453777552868;0,0467138358483749;-0,0484447120119095;0,134113430798876;0,0521993382674081;0,101284371364603;0,00102942827465717;-0,0906376562273256;0,0166779673664001;-0,0191613206037929;-0,096793206918141
0,0559988598262643;0,0972977951770158;-0,0703827871143667;0,128976257456896;-0,0625421000368731;0,063907533876857;-0,0254301525929803;0,124362966389868;0,075533318410812;-0,131137890529739;0,157182363568171;-0,024002983322455;-0,0684707594450989
0,0503561531797773;0,0894153064640425;-0,0495948961369412;0,155268782094058;-0,0842137604452025;0,0970118122752286;0,000490657093963159;0,160268081794174;0,0223543039079604;-0,0128762691030289;0,0985870422062166;-0,0942280489691471;-0,0313269071254014
0,0296446317280256;0,053144089727101;-0,0255947915457374;0,104763948647314;-0,0651531863617538;0,137597212449263;0,0578053796645254;0,129087410004372;0,0362630099621352;-0,104965240031359;-1,20605565465115e-14;0,192271386636947;-0,00788687186314589
